type,id,name,spectral_type,x_pc,y_pc,z_pc,vx_kms,vy_kms,vz_kms,temperature_k,mass_solar,luminosity_solar,radius_solar,metallicity_dex,age_gyr,absolute_mag,epoch,notes,constellation,ra_deg,dec_deg,astrometry_epoch,parallax_mas,parallax_error_mas,pm_ra_cosdec_masyr,pm_ra_error_masyr,pm_dec_masyr,pm_dec_error_masyr,radial_velocity_kms,radial_velocity_error_kms,astrometry_ref,radial_velocity_ref
star,cns5-3566,G 65-49,M3V,6.236384885,-0.242073298,11.424727141,,,,3126,,0.011633986,0.3683212,-0.8357,,11.684233,2000.0,Corrected CNS5 3566; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Bootes,216.23573184749154,8.888339518893313,2016.0,76.8150924089941,0.050257266,547.7841798597909,0.04584990441799164,160.72202829528786,0.03893603757023811,,,2020yCat.1350....0G,
brown_dwarf,cns5-3036,2MASS J12215175-3136054,T6.5,4.829913799,-10.081240268,6.677022393,,,,,,,,,,,2000.0,Corrected CNS5 3036; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Hydra,185.4678468,-31.6002133,2000.0,76.8,2.2,590.9,1.1,403.0,1.0,,,2014yCat.2328....0C; 2021ApJS..253....7K,
brown_dwarf,cns5-0203,CWISE J004143.77-401929.9,T8pec,1.974202302,-2.271276704,-12.685752523,,,,,,,,,,,2000.0,Corrected CNS5 203; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Phoenix,10.432378,-40.324986,2016.64,76.7,9.6,1196.6,1.7,-958.1,1.3,,,2021ApJS..253....7K,
white_dwarf,cns5-4187,WD 1703-267,DAH,12.881671365,-0.665813037,1.899988500,,,,,,,,,,14.773937,2000.0,Corrected CNS5 4187; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Ophiuchus,256.6722063533694,-26.726733030271305,2016.0,76.69859224114718,0.035032958,-25.947784682225812,0.035078518092632294,-95.43316589845583,0.022949710488319397,,,2020yCat.1350....0G,
star,cns5-0914,LP 653-13,M5.5V,-8.589886523,-2.320747710,-9.535281743,,,,2896,,0.0014507502,0.1512291,-0.3862,,15.308280,2000.0,Corrected CNS5 914; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Eridanus,53.91772804822145,-8.491094316993587,2016.0,76.67539141225129,0.043915603,1521.0770244312664,0.04112890362739563,-321.44590789672424,0.032767608761787415,,,2020yCat.1350....0G,
star,cns5-3672,G 166-49,M4.0Ve,3.815121778,4.359815253,11.685643574,,,,,,,,,,11.943128,2000.0,Corrected CNS5 3672; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Bootes,222.79153947058902,31.110378052770027,2016.0,76.67002785534994,0.0445599,-342.55825680573577,0.025541992858052254,-184.96910885320915,0.04325510188937187,,,2020yCat.1350....0G,
star,cns5-1059,HD 27274,K4.5Vk:,-1.244407212,-9.239670213,-9.122293929,-36.985726,-7.303650,45.456787,4422,,0.20653325,0.77447504,-0.1637,,7.057008,2000.0,Corrected CNS5 1059; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Dorado,63.9929255161337,-53.30804447302178,2016.0,76.66799183686234,0.016617192,784.5287254502389,0.01653590239584446,396.6953161486853,0.01802879199385643,-23.08507537841797,0.15157322585582733,2020yCat.1350....0G,2020yCat.1350....0G
star,cns5-4402,Wolf 1473,dM4.5,12.255217845,3.879529648,2.310853975,,,,,,,,,,12.194172,2000.0,Corrected CNS5 4402; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Ophiuchus,266.6220201822353,-8.712042478984,2016.0,76.56573715535832,0.040781487,-43.80536011101947,0.03871426731348038,-428.1753659235248,0.023760057985782623,,,2020yCat.1350....0G,
brown_dwarf,cns5-3801,LSPM J1524+2925,M7.5V,5.022479606,5.204059842,10.881827509,,,,,,,,,,,2000.0,Corrected CNS5 3801; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Corona Borealis,231.1028740510242,29.422632420785625,2016.0,76.5342138659282,0.046725363,-56.76959601043038,0.03211042657494545,-629.239201036312,0.037496067583560944,,,2020yCat.1350....0G,
star,cns5-1956,G 253-6,M5.0V,-7.401804374,8.763183128,6.300234259,,,,,,,,,,,2000.0,Corrected CNS5 1956; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Camelopardalis,118.96345515734684,83.38204366283443,2016.0,76.4109327573074,0.022315735,-291.52925585791354,0.024721316993236542,-599.1413128278067,0.02450423687696457,,,2020yCat.1350....0G,
brown_dwarf,cns5-1504,2MASS J06020638+4043588,T4.5,-12.790118154,1.922986144,2.009243629,,,,,,,,,,,2000.0,Corrected CNS5 1504; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Auriga,90.5275425,40.7323839,2000.0,76.4,3.1,237.6,1.5,-220.2,1.4,,,2014yCat.2328....0C; 2021ApJS..253....7K,
star,cns5-0142,LP 12-382,,-6.665489830,10.751327621,3.361883091,,,,,,,,,,,2000.0,Corrected CNS5 142; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Cepheus,7.69938347215,77.70899709328,2016.0,76.4,4.0,-175.0,8.0,-92.0,8.0,,,2020yCat.1350....0G; 2014ApJ...784..156D; 2012yCat.1322....0Z,
star,cns5-3072,L 194-11,M4V,6.474575230,-11.279214838,1.538726370,,,,3000,,0.007132041,0.31253386,-0.6591,,12.684286,2000.0,Corrected CNS5 3072; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Crux,187.38675342035862,-55.997229593632575,2016.0,76.35846592350663,0.026505161,-902.5515652077968,0.017772777006030083,-811.009493561513,0.02031218819320202,,,2020yCat.1350....0G,
star,cns5-0509,Ross 15,M4Ve,-8.704165410,9.761929229,-0.728050073,,,,3002,,0.018549876,0.50365305,-0.6106,,11.568784,2000.0,Corrected CNS5 509; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Cassiopeia,29.850702638903563,58.52028397205597,2016.0,76.3408127193567,0.028115988,320.6190173510011,0.022061359137296677,-192.6339122885026,0.02571740560233593,,,2020yCat.1350....0G,
star,cns5-1154,G 39-29B,M4.5,-12.669125613,1.808531319,-2.817991121,,,,,,,,,,,2000.0,Corrected CNS5 1154; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Taurus,69.55439166864008,28.216397864189464,2016.0,76.31173489419389,0.20413761,386.61505616028944,0.18616829812526703,-79.48870523747335,0.14081516861915588,,,2020yCat.1350....0G,
brown_dwarf,cns5-0874,WISE J032547.72+083118.2,T7,-10.236576862,0.932991402,-8.131017672,,,,,,,,,,,2000.0,Corrected CNS5 874; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Taurus,51.4488854,8.5217333,2000.0,76.3,2.8,125.7,1.3,-49.3,1.5,,,2014yCat.2328....0C; 2021ApJS..253....7K,
star,cns5-1969,G 50-12,M5V,-10.333129792,-6.958095061,4.078980435,,,,3108,,0.0048678755,0.24066472,-0.107,,,2000.0,Corrected CNS5 1969; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Canis Minor,119.53643234079509,7.283595270088088,2016.0,76.28771831974473,0.033523995,-325.7097620122014,0.031164787709712982,-31.927940850846277,0.023141102865338326,,,2020yCat.1350....0G,
star,cns5-2778,HD 98712B,M2.5Ve,1.085179477,-10.326710934,8.015983995,15.593206,3.077121,-2.819735,,,,,,,10.410708,2000.0,Corrected CNS5 2778; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Crater,170.3618294893597,-20.453184458458317,2016.0,76.23303272615505,0.029612007,220.40023902583212,0.030338317155838013,-129.23081280356257,0.019412679597735405,-2.8552169799804688,0.36112120747566223,2020yCat.1350....0G,2020yCat.1350....0G
star,cns5-1318,Capella,G3III:,-12.482301075,3.914473364,1.044815002,,,,,,,,,,-0.510225,2000.0,Corrected CNS5 1318; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Auriga,79.17206465892026,45.999029047535174,1991.25,76.19999694824219,0.46,75.25,0.5400000214576721,-426.89,0.2800000011920929,,,2007A&A...474..653V,
star,cns5-2434,BD-11 2741,dM0.5,-4.017735958,-10.493253654,6.780804641,,,,3460,,0.04914548,0.61699146,-0.944,,9.425729,2000.0,Corrected CNS5 2434; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Hydra,147.79534254143024,-12.336323719476468,2016.0,76.19838369297594,0.021939974,1137.7197681478142,0.01654958724975586,-1455.3791508736647,0.014999610371887684,,,2020yCat.1350....0G,
star,cns5-5521,HD 211970,K7Vk:,7.543999369,-3.164258025,-10.265799486,5.761971,17.533789,5.993760,,,,,,,8.401217,2000.0,Corrected CNS5 5521; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Grus,335.5661138004264,-54.5595680078303,2016.0,76.18095505326492,0.022252323,-184.20185298628616,0.017321521416306496,234.97460424959905,0.019357357174158096,-5.6021728515625,0.17024654150009155,2020yCat.1350....0G,2020yCat.1350....0G
star,cns5-0270,G 172-30,M3.0V,-6.986840069,10.369664771,-4.008375727,,,,,,,,,,11.380575,2000.0,Corrected CNS5 270; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Andromeda,14.265155951103674,45.08575010284643,2016.0,76.15791592493109,0.0279783,625.8373665033184,0.0273019727319479,-68.02529909206436,0.017483891919255257,,,2020yCat.1350....0G,
star,cns5-5826,BD-17 6785,M2V,2.136899333,3.993393590,-12.327247499,20.778605,8.836971,-15.010696,3339,,0.020571275,0.42880285,-0.5705,,10.696187,2000.0,Corrected CNS5 5826; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Aquarius,354.53268726381896,-16.23651363027235,2016.0,76.14240102436189,0.023989901,-280.6268861279778,0.02475229650735855,-77.97074215654129,0.01842106133699417,20.158235549926758,0.1798291802406311,2020yCat.1350....0G,2020yCat.1350....0G
brown_dwarf,cns5-4340,WISE J173551.72-820900.1,T6,7.867549099,-9.023131935,-5.418509670,,,,,,,,,,,2000.0,Corrected CNS5 4340; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Apus,263.9648528,-82.1501103,2000.0,76.1,3.2,-253.9,1.6,-266.4,1.6,,,2014yCat.2328....0C; 2021ApJS..253....7K,
brown_dwarf,cns5-5247,2MASS J21171431-2940034,T0:,9.173897552,2.730721175,-9.003235615,,,,,,,,,,,2000.0,Corrected CNS5 5247; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Microscopium,319.3104680976,-29.66838571398,2015.5,76.1,3.5,149.2,2.7,-168.1,3.2,,,2018A&A...616A...1G; 2021ApJS..253....7K,
brown_dwarf,cns5-2415,G 161-71,M5.0V,-4.289705171,-10.550585380,6.566269311,,,,,,,,,,13.051938,2000.0,Corrected CNS5 2415; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Hydra,146.2242946880038,-12.348259270729132,2016.0,76.06546543541492,0.040386748,-331.3270225875136,0.03378383070230484,40.177358075209824,0.03729287534952164,,,2020yCat.1350....0G,
star,cns5-2495,G 195-57,M4V,-7.897804704,2.368948040,10.248712351,,,,3021,,0.005199649,0.26319134,-0.7512,,,2000.0,Corrected CNS5 2495; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Ursa Major,152.37174839604333,51.28512055151662,2016.0,76.02346501257914,0.03383541,-439.8444427216342,0.0247188750654459,-827.8555535346042,0.022350195795297623,,,2020yCat.1350....0G,
brown_dwarf,cns5-3053,2MASS J12255432-2739466,T5.5+T8,4.739623136,-9.700067253,7.521626269,,,,,,,,,,,2000.0,Corrected CNS5 3053; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Hydra,186.4777837,-27.6650416,2000.0,76.0,2.5,385.0,1.899999976158142,-628.2000122070312,2.5999999046325684,,,2014yCat.2328....0C; 2019ApJS..240...19K; 2003AJ....126..975T,
star,cns5-1643,CD-55 1514,M0Vk:,-1.071476943,-12.005793040,-5.294699312,,,,3515,,0.05551462,0.6357139,-1.0405,,9.282872,2000.0,Corrected CNS5 1643; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Carina,99.90376164161879,-55.609626188428145,2016.0,75.9581616047717,0.010869819,-392.0308821235906,0.012233752757310867,11.317941611979567,0.014196022413671017,,,2020yCat.1350....0G,
star,cns5-0416,Ross 10,M2.5V,-8.305139261,10.156210237,-1.161733149,,,,3415,,0.01376878,0.39264035,-0.2848,,10.691917,2000.0,Corrected CNS5 416; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Cassiopeia,24.588466983866212,57.23095397492771,2016.0,75.92474547139325,0.0241032,-194.9316542782594,0.013856212608516216,-347.11029477420243,0.014629321172833443,,,2020yCat.1350....0G,
star,cns5-4578,HD 170657,K2V,12.761148282,3.143193142,-0.974423161,-38.100861,-24.635391,5.269592,4979,0.79944736,0.33372262,0.77631843,-0.4479,8.999755,6.210650,2000.0,Corrected CNS5 4578; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Sagittarius,277.82835490136483,-18.90968252923386,2016.0,75.88453643519932,0.039751768,-138.2153033040824,0.029068365693092346,-195.46587993920184,0.02172473445534706,-43.158966064453125,0.13679830729961395,2020yCat.1350....0G,2020yCat.1350....0G
star,cns5-3317,Ross 486A,dM3.0,5.256950410,-4.231702132,11.320022622,,,,,,,,,,10.736590,2000.0,Corrected CNS5 3317; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Virgo,202.08850669038435,-2.3625012355969925,2016.0,75.87835660438864,0.06367586,152.31766377897162,0.06106002628803253,-494.27661523835974,0.027316126972436905,,,2020yCat.1350....0G,
star,cns5-4506,HD 166348,M0V,12.724618601,-2.268761464,-2.692109730,-11.069822,-18.024133,-17.907822,4235,0.66545904,0.13317624,0.6776436,-0.001,,7.768690,2000.0,Corrected CNS5 4506; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Corona Australis,273.0899537734526,-43.446703359293736,2016.0,75.74258918556886,0.023941834,133.79261520949422,0.022178400307893753,-417.4542858998148,0.017758363857865334,-3.9192562103271484,0.19759535789489746,2020yCat.1350....0G,2020yCat.1350....0G
star,cns5-4552,2MASS J18242359-0536488,M6.5,11.960092288,5.536851613,0.787860027,,,,,,,,,,,2000.0,Corrected CNS5 4552; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Scutum,276.0985121197357,-5.615670083393472,2016.0,75.73991734693259,0.048162505,50.581100135406736,0.05905413255095482,-448.44469195969623,0.04930397495627403,,,2020yCat.1350....0G,
star,cns5-0710,CD-53 570,M1.5V,0.113639045,-7.389540425,-10.940973275,-20.736345,22.995230,-10.256843,3299,,0.03328052,0.5584959,-0.9627,,10.085613,2000.0,Corrected CNS5 710; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Horologium,42.539712986926446,-53.13673320472705,2016.0,75.73994001128555,0.017034372,-114.44779836214741,0.01578557677567005,503.21847181587145,0.018324999138712883,-4.547682762145996,0.23018258810043335,2020yCat.1350....0G,2020yCat.1350....0G
star,cns5-1172,HD 29697,K4V,-12.654186901,0.403773674,-3.756108266,5.451079,-3.508142,-20.659730,4306,,0.16735248,0.73515934,-0.7722,,7.381135,2000.0,Corrected CNS5 1172; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Taurus,70.32744888255134,20.90038275238946,2016.0,75.72280266529833,0.027421407,-234.26081671430512,0.029006682336330414,-254.31448845547632,0.020032867789268494,0.5461421012878418,0.16800372302532196,2020yCat.1350....0G,2020yCat.1350....0G
brown_dwarf,cns5-4131,WISE J165311.05+444422.8,T8,3.498969152,9.610917329,8.360182060,,,,,,,,,,,2000.0,Corrected CNS5 4131; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Hercules,253.2959681,44.7396487,2000.0,75.69999694824219,1.9,-76.0,1.7999999523162842,-398.1000061035156,2.299999952316284,,,2014yCat.2328....0C; 2020AJ....159..257B,
star,cns5-1155,G 39-29A,M4.0,-12.777210885,1.823900910,-2.842006445,,,,,,,,,,,2000.0,Corrected CNS5 1155; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Taurus,69.5547038414492,28.21620859415161,2016.0,75.66627620353817,0.0896531,393.5895202478289,0.09810822457075119,-93.11131078209488,0.06856649369001389,,,2020yCat.1350....0G,
star,cns5-3579,LP 500-35,M7V,5.767762979,0.752533348,11.868962062,-7.718322,-39.878139,-22.677262,,,,,,,17.044233,2000.0,Corrected CNS5 3579; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Bootes,217.0156415738216,13.934833566564166,2016.0,75.65898283074166,0.06167969,-365.4145015232582,0.059060826897621155,-495.513248903461,0.05566137284040451,-26.0,4.0,2020yCat.1350....0G,2014AJ....147...20N
star,cns5-4464,G 154-43,M5.0V,12.991415619,2.446195050,0.344970960,,,,,,,,,,13.534151,2000.0,Corrected CNS5 4464; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Sagittarius,270.90095793365253,-18.98205434475698,2016.0,75.61887860157847,0.8818625,171.786982244556,0.6705007553100586,-338.33674544577536,0.40053829550743103,,,2020yCat.1350....0G,
star,cns5-3043,G 237-64A,,-5.158816720,6.819914218,10.088060198,,,,,,,,,,,2000.0,Corrected CNS5 3043; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Draco,185.89104416036437,67.18789533594021,2016.0,75.61589004812846,0.4906701,235.48667697206344,0.39396557211875916,-129.3155429644134,0.409939706325531,,,2020yCat.1350....0G,
brown_dwarf,cns5-1250,2MASS J05002100+0330501,L4pec,-11.720503203,-3.390310401,-5.104712775,-4.752183,-21.363866,-16.197502,,,,,,,,2000.0,Corrected CNS5 1250; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Orion,75.08759875013749,3.5123475927207517,2016.0,75.60814926066453,0.28909358,11.28058881694258,0.3196944296360016,-351.8929057607417,0.2551513910293579,15.94,0.16,2020yCat.1350....0G,2010ApJ...723..684B
